"PUF_ID","sample","fpl","SWB_1","SWB_2","SWB_3","FWBscore","FSscore","KHscore"
12933,"Age 62+ oversample","200%+ FPL","6","6","7 Strongly agree","60","50",0.712
13568,"General population","<100% FPL","3","5","7 Strongly agree","35","35",-0.57
13004,"Age 62+ oversample","200%+ FPL","7 Strongly agree","6","6","62","46",-0.57
12000,"General population","<100% FPL","7 Strongly agree","1 Strongly disagree","4","28","66",-1.485
9398,"General population","<100% FPL","2","4","4","37","25",-1.215
9664,"General population","200%+ FPL","6","6","6","68","45",-0.909
13096,"General population","100%-199% FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","86","85",-0.909
8490,"General population","200%+ FPL","6","7 Strongly agree","7 Strongly agree","60","55",-0.909
11475,"General population","200%+ FPL","6","5","5","56","48",-0.57
9399,"General population","<100% FPL","4","4","7 Strongly agree","40","76",-0.57
9152,"General population","200%+ FPL","2","3","2","59","49",-0.909
13137,"Age 62+ oversample","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","68","75",0.242
13623,"General population","100%-199% FPL","6","6","2","67","35",0.242
13372,"General population","200%+ FPL","5","7 Strongly agree","7 Strongly agree","53","73",-0.909
12896,"General population","<100% FPL","3","5","6","51","44",0.712
9665,"General population","200%+ FPL","4","3","4","25","38",0.242
7970,"Age 62+ oversample","200%+ FPL","2","3","3","66","53",0.712
12555,"General population","200%+ FPL","6","6","6","48","38",0.242
7309,"General population","200%+ FPL","4","5","6","51","41",-1.215
11476,"General population","100%-199% FPL","4","5","7 Strongly agree","53","42",-1.215
7361,"Age 62+ oversample","100%-199% FPL","4","4","4","70","10",-2.053
10098,"General population","200%+ FPL","6","7 Strongly agree","6","75","75",0.242
8491,"General population","<100% FPL","6","6","4","54","43",-0.57
8917,"General population","200%+ FPL","7 Strongly agree","5","7 Strongly agree","72","49",-0.57
11713,"General population","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","95","85",-0.909
11210,"Age 62+ oversample","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","63","48",0.712
9154,"General population","200%+ FPL","7 Strongly agree","6","7 Strongly agree","74","51",0.712
11329,"General population","200%+ FPL","7 Strongly agree","6","4","82","52",-0.188
12985,"General population","200%+ FPL","4","3","5","69","58",1.267
10099,"General population","200%+ FPL","4","4","4","57","30",-0.188
8918,"General population","200%+ FPL","5","6","6","53","47",0.712
7836,"Age 62+ oversample","200%+ FPL","7 Strongly agree","5","5","56","56",0.712
11211,"General population","200%+ FPL","4","3","7 Strongly agree","34","24",-0.188
12408,"General population","200%+ FPL","6","5","6","72","56",-0.57
7971,"General population","<100% FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","40","73",-1.485
11714,"General population","200%+ FPL","6","6","6","61","48",-0.57
13138,"General population","<100% FPL","7 Strongly agree","1 Strongly disagree","2","60","49",0.242
10717,"General population","100%-199% FPL","4","4","3","47","47",0.242
10718,"General population","100%-199% FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","45","35",-1.215
9666,"General population","200%+ FPL","5","5","5","50","42",-0.188
12508,"Age 62+ oversample","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","73","50",0.712
11715,"General population","200%+ FPL","6","6","7 Strongly agree","49","15",-0.188
12744,"Age 62+ oversample","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","66","51",-0.188
9891,"General population","200%+ FPL","6","7 Strongly agree","6","71","81",-0.188
11907,"General population","100%-199% FPL","4","3","3","58","40",0.242
13572,"General population","200%+ FPL","5","5","5","31","34",0.242
8492,"General population","200%+ FPL","5","6","7 Strongly agree","69","69",0.712
13583,"General population","200%+ FPL","7 Strongly agree","2","7 Strongly agree","76","64",-0.188
10884,"General population","100%-199% FPL","5","6","6","44","38",-1.713
9667,"General population","200%+ FPL","6","6","5","65","59",1.267
8280,"General population","200%+ FPL","6","6","7 Strongly agree","70","53",0.712
13666,"Age 62+ oversample","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","86","75",-0.57
8493,"General population","200%+ FPL","6","6","6","48","43",-0.188
9668,"General population","100%-199% FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","58","41",-1.713
10319,"Age 62+ oversample","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","75","66",-0.188
8688,"General population","200%+ FPL","6","6","6","49","42",-0.57
11908,"General population","200%+ FPL","6","5","5","52","52",0.242
12078,"General population","200%+ FPL","2","3","6","53","56",0.242
11330,"Age 62+ oversample","100%-199% FPL","7 Strongly agree","Refused","Refused","95","85",-0.909
13344,"General population","200%+ FPL","7 Strongly agree","7 Strongly agree","6","65","58",0.712
12845,"General population","100%-199% FPL","5","6","6","43","29",-0.909
11058,"Age 62+ oversample","100%-199% FPL","6","6","7 Strongly agree","61","50",0.242
12509,"General population","100%-199% FPL","6","4","4","48","44",0.712
11814,"General population","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","86","85",1.267
10101,"General population","200%+ FPL","5","5","5","47","42",0.242
8919,"General population","200%+ FPL","6","6","6","75","54",-0.909
13467,"General population","<100% FPL","1 Strongly disagree","4","7 Strongly agree","38","59",-0.909
13453,"Age 62+ oversample","100%-199% FPL","5","6","5","63","53",1.267
12465,"General population","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","57","58",0.712
8494,"General population","200%+ FPL","5","5","7 Strongly agree","50","40",-1.713
13333,"Age 62+ oversample","<100% FPL","5","5","6","51","49",-0.909
13260,"General population","200%+ FPL","4","5","6","56","44",0.242
8495,"General population","200%+ FPL","6","4","7 Strongly agree","61","78",0.712
11815,"General population","200%+ FPL","2","2","3","80","72",1.267
8103,"General population","200%+ FPL","5","6","5","40","50",1.267
7620,"General population","200%+ FPL","6","6","6","51","29",-0.909
11331,"General population","200%+ FPL","6","6","1 Strongly disagree","74","69",0.242
8689,"General population","200%+ FPL","6","5","5","64","47",1.267
11610,"General population","200%+ FPL","5","5","5","55","41",-0.909
9400,"General population","100%-199% FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","59","58",-0.909
9892,"General population","200%+ FPL","6","6","6","50","55",-0.909
8104,"Age 62+ oversample","200%+ FPL","6","6","7 Strongly agree","67","54",1.267
11332,"General population","200%+ FPL","6","6","7 Strongly agree","58","55",0.712
12001,"General population","200%+ FPL","6","5","6","61","57",-0.909
11333,"General population","200%+ FPL","1 Strongly disagree","1 Strongly disagree","4","69","42",0.242
9893,"Age 62+ oversample","200%+ FPL","6","6","7 Strongly agree","66","38",-0.57
13325,"General population","<100% FPL","6","4","6","59","53",-0.188
11716,"General population","200%+ FPL","7 Strongly agree","6","6","54","53",-0.188
10523,"General population","200%+ FPL","6","5","5","57","56",-0.188
12079,"General population","100%-199% FPL","5","4","5","32","35",-0.909
10320,"Age 62+ oversample","200%+ FPL","6","Refused","Refused","50","54",0.712
10524,"Age 62+ oversample","200%+ FPL","5","5","6","80","57",1.267
13140,"General population","200%+ FPL","5","5","7 Strongly agree","42","45",-0.909
11059,"General population","200%+ FPL","6","6","6","50","36",0.712
8690,"Age 62+ oversample","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","84","54",-0.188
12669,"General population","100%-199% FPL","5","5","6","47","58",-0.188
12343,"General population","200%+ FPL","6","6","6","81","47",-0.188
11477,"General population","<100% FPL","3","5","7 Strongly agree","48","41",-0.909
12706,"Age 62+ oversample","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","75","60",-0.188
13326,"General population","200%+ FPL","4","4","4","49","57",-1.215
11611,"Age 62+ oversample","200%+ FPL","6","6","7 Strongly agree","66","58",-0.188
12808,"General population","200%+ FPL","6","6","6","69","57",1.267
12466,"General population","200%+ FPL","7 Strongly agree","7 Strongly agree","3","58","76",0.712
7362,"General population","200%+ FPL","6","6","7 Strongly agree","69","55",-0.57
13290,"Age 62+ oversample","200%+ FPL","5","5","4","58","47",-0.188
9401,"General population","200%+ FPL","6","6","6","57","58",0.242
9155,"General population","200%+ FPL","7 Strongly agree","5","7 Strongly agree","57","53",-0.909
10102,"General population","200%+ FPL","7 Strongly agree","6","4","70","46",1.267
10719,"General population","100%-199% FPL","5","5","4","30","56",-1.215
8106,"General population","200%+ FPL","7 Strongly agree","2","7 Strongly agree","61","57",-0.57
9894,"Age 62+ oversample","200%+ FPL","1 Strongly disagree","4","4","54","40",-0.188
13812,"Age 62+ oversample","<100% FPL","4","5","5","52","57",-0.188
11060,"General population","<100% FPL","4","4","5","35","37",-0.57
13005,"Age 62+ oversample","200%+ FPL","6","5","Refused","57","58",-0.909
10885,"General population","200%+ FPL","7 Strongly agree","Refused","Refused","73","59",1.267
8496,"General population","200%+ FPL","5","5","4","49","47",-1.215
11334,"General population","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","63","57",-0.57
12591,"General population","200%+ FPL","6","6","7 Strongly agree","61","37",-0.909
13040,"Age 62+ oversample","200%+ FPL","4","4","7 Strongly agree","52","58",-0.57
8282,"General population","<100% FPL","2","3","5","46","29",-0.909
12409,"General population","200%+ FPL","4","5","5","52","39",0.712
12467,"General population","100%-199% FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","59","51",-1.215
13220,"General population","200%+ FPL","7 Strongly agree","5","5","44","46",-0.57
10720,"General population","200%+ FPL","7 Strongly agree","6","6","61","56",1.267
13266,"General population","100%-199% FPL","5","5","5","52","42",-1.215
12002,"General population","200%+ FPL","5","5","5","55","46",-0.57
9156,"Age 62+ oversample","200%+ FPL","7 Strongly agree","6","6","71","49",-0.57
11612,"Age 62+ oversample","200%+ FPL","5","5","4","95","55",1.267
9669,"General population","200%+ FPL","4","5","6","44","44",-0.57
11212,"General population","200%+ FPL","5","5","5","56","46",0.712
12153,"General population","200%+ FPL","6","6","7 Strongly agree","60","58",0.242
10525,"Age 62+ oversample","100%-199% FPL","5","5","5","33","41",-0.909
13240,"General population","200%+ FPL","7 Strongly agree","4","4","86","79",-1.485
11335,"General population","100%-199% FPL","6","7 Strongly agree","5","54","41",-1.215
10721,"General population","<100% FPL","6","6","7 Strongly agree","67","82",-0.909
12344,"General population","200%+ FPL","5","5","6","38","42",-0.188
10722,"General population","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","78","73",0.242
9895,"Age 62+ oversample","200%+ FPL","7 Strongly agree","6","7 Strongly agree","65","58",-0.188
12003,"General population","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","64","57",0.242
9402,"General population","<100% FPL","7 Strongly agree","5","6","54","58",-1.713
13006,"General population","200%+ FPL","5","5","7 Strongly agree","59","65",-0.57
12631,"General population","100%-199% FPL","2","1 Strongly disagree","1 Strongly disagree","50","31",0.242
8920,"General population","200%+ FPL","6","6","7 Strongly agree","59","56",1.267
12897,"General population","100%-199% FPL","3","4","7 Strongly agree","39","30",-0.57
10103,"General population","200%+ FPL","5","4","5","47","43",0.242
13700,"Age 62+ oversample","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","54","30",0.242
12510,"General population","100%-199% FPL","3","5","6","27","39",-0.188
9157,"General population","200%+ FPL","4","4","4","34","30",-0.909
9158,"General population","200%+ FPL","5","4","6","43","31",0.242
12468,"General population","200%+ FPL","6","6","7 Strongly agree","57","47",0.712
12865,"General population","<100% FPL","1 Strongly disagree","5","6","38","35",0.242
13041,"General population","200%+ FPL","7 Strongly agree","6","5","54","55",1.267
10321,"General population","100%-199% FPL","6","6","5","61","51",-1.485
12707,"Age 62+ oversample","<100% FPL","3","3","3","55","49",-0.188
10322,"General population","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","61","50",-0.57
12592,"General population","200%+ FPL","4","4","6","68","54",1.267
10104,"General population","200%+ FPL","4","4","3","61","45",0.242
11909,"General population","<100% FPL","6","4","4","49","40",-0.909
8691,"General population","200%+ FPL","6","6","7 Strongly agree","49","55",-0.188
13391,"General population","100%-199% FPL","5","6","6","59","40",-0.57
7974,"Age 62+ oversample","100%-199% FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","34","79",-1.485
12866,"Age 62+ oversample","200%+ FPL","4","4","4","51","43",1.267
10323,"General population","100%-199% FPL","6","5","7 Strongly agree","41","40",-0.909
11213,"Age 62+ oversample","200%+ FPL","3","4","3","50","47",-0.188
9403,"General population","200%+ FPL","4","1 Strongly disagree","1 Strongly disagree","47","44",0.242
11613,"General population","200%+ FPL","5","5","5","62","58",1.267
12774,"Age 62+ oversample","200%+ FPL","6","6","4","84","56",1.267
10324,"Age 62+ oversample","200%+ FPL","4","5","4","63","59",-0.57
8921,"General population","200%+ FPL","5","7 Strongly agree","7 Strongly agree","62","54",0.712
12154,"General population","200%+ FPL","6","6","6","56","58",1.267
7363,"General population","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","67","74",0.242
9404,"Age 62+ oversample","200%+ FPL","7 Strongly agree","4","7 Strongly agree","61","42",1.267
10325,"Age 62+ oversample","200%+ FPL","4","4","6","63","56",-0.188
11336,"General population","200%+ FPL","5","7 Strongly agree","4","55","43",-0.188
10326,"General population","200%+ FPL","4","4","5","63","45",0.242
10526,"Age 62+ oversample","200%+ FPL","5","5","5","52","35",-0.909
11061,"General population","<100% FPL","5","4","6","85","58",0.712
10886,"General population","200%+ FPL","7 Strongly agree","6","7 Strongly agree","73","61",0.712
12080,"General population","<100% FPL","Refused","6","Refused","56","44",-1.713
9405,"General population","200%+ FPL","6","6","6","52","45",-0.57
11910,"Age 62+ oversample","200%+ FPL","7 Strongly agree","6","6","69","71",1.267
8922,"Age 62+ oversample","100%-199% FPL","7 Strongly agree","5","4","55","38",0.242
9671,"Age 62+ oversample","200%+ FPL","6","6","6","67","53",0.242
12557,"General population","<100% FPL","4","3","7 Strongly agree","41","39",-0.57
12081,"General population","200%+ FPL","6","7 Strongly agree","7 Strongly agree","66","82",0.712
10105,"General population","200%+ FPL","5","5","5","63","54",0.712
8497,"General population","200%+ FPL","5","7 Strongly agree","7 Strongly agree","43","35",-0.188
10327,"General population","100%-199% FPL","5","5","7 Strongly agree","51","58",-0.909
13460,"General population","<100% FPL","5","5","7 Strongly agree","30","55",-0.909
11911,"Age 62+ oversample","200%+ FPL","6","6","6","69","61",-0.57
12290,"Age 62+ oversample","200%+ FPL","5","3","7 Strongly agree","62","44",1.267
12968,"General population","100%-199% FPL","6","6","6","77","65",-0.188
13491,"General population","200%+ FPL","5","5","7 Strongly agree","66","38",0.712
11337,"General population","<100% FPL","6","5","5","58","49",-1.485
10328,"General population","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","53","44",-0.188
9672,"General population","200%+ FPL","6","6","6","66","62",-0.909
12954,"General population","<100% FPL","5","4","5","40","36",0.242
11912,"Age 62+ oversample","200%+ FPL","5","4","6","48","54",-0.909
12745,"General population","200%+ FPL","5","5","5","65","46",1.267
8923,"General population","200%+ FPL","6","6","7 Strongly agree","67","43",-0.188
13765,"General population","<100% FPL","4","7 Strongly agree","7 Strongly agree","42","34",-1.485
12921,"General population","200%+ FPL","6","6","6","62","63",-0.188
8692,"General population","200%+ FPL","4","4","7 Strongly agree","66","79",-1.215
8693,"General population","200%+ FPL","7 Strongly agree","6","5","61","48",0.712
12775,"General population","200%+ FPL","3","3","2","50","50",0.242
9406,"General population","100%-199% FPL","5","7 Strongly agree","7 Strongly agree","41","42",0.242
8924,"General population","200%+ FPL","5","5","5","53","36",0.242
11816,"Age 62+ oversample","200%+ FPL","6","6","6","63","47",-0.188
10723,"General population","200%+ FPL","6","5","4","60","49",1.267
10329,"General population","200%+ FPL","7 Strongly agree","3","7 Strongly agree","95","55",0.712
9159,"General population","200%+ FPL","5","5","6","47","48",-0.188
12632,"General population","200%+ FPL","6","6","6","69","55",0.242
13348,"General population","200%+ FPL","6","6","6","63","49",0.242
9161,"General population","200%+ FPL","5","4","4","59","55",-0.188
10724,"General population","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","67","55",-1.215
10725,"Age 62+ oversample","200%+ FPL","7 Strongly agree","5","6","74","56",0.242
10726,"Age 62+ oversample","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","85","77",1.267
12004,"General population","<100% FPL","2","3","4","29","33",-1.215
11214,"General population","200%+ FPL","4","4","4","55","50",0.242
9408,"Age 62+ oversample","200%+ FPL","5","5","5","63","58",0.242
11338,"Age 62+ oversample","200%+ FPL","6","7 Strongly agree","7 Strongly agree","56","36",-0.909
12410,"General population","200%+ FPL","4","3","6","66","54",0.242
11339,"General population","200%+ FPL","6","6","5","58","57",0.242
13349,"General population","200%+ FPL","7 Strongly agree","7 Strongly agree","4","71","52",-0.188
10330,"General population","200%+ FPL","6","6","6","31","16",0.242
10887,"General population","200%+ FPL","4","7 Strongly agree","4","49","39",-1.713
9897,"Age 62+ oversample","200%+ FPL","6","6","4","78","50",0.712
11340,"Age 62+ oversample","200%+ FPL","4","4","6","57","46",0.712
7976,"General population","200%+ FPL","5","5","7 Strongly agree","25","10",-0.188
7649,"General population","<100% FPL","3","4","3","44","47",-1.215
7977,"General population","100%-199% FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","60","81",-1.485
10331,"General population","100%-199% FPL","6","6","6","47","33",-0.57
13476,"General population","<100% FPL","4","4","7 Strongly agree","43","41",-0.57
8283,"General population","200%+ FPL","5","4","5","44","52",0.242
10106,"General population","200%+ FPL","5","4","6","46","48",-0.909
13042,"Age 62+ oversample","200%+ FPL","6","5","7 Strongly agree","52","43",-1.713
13178,"General population","200%+ FPL","7 Strongly agree","7 Strongly agree","1 Strongly disagree","63","57",-1.713
8107,"General population","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","50","30",0.242
10727,"General population","200%+ FPL","5","6","6","53","51",-0.188
12082,"General population","<100% FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","53","41",-1.485
11817,"Age 62+ oversample","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","55","55",0.242
13435,"Age 62+ oversample","<100% FPL","6","6","7 Strongly agree","42","36",-0.909
9674,"General population","100%-199% FPL","5","4","7 Strongly agree","47","46",1.267
7654,"General population","200%+ FPL","4","5","5","60","53",-0.188
9409,"General population","200%+ FPL","5","4","6","55","38",0.242
10888,"General population","200%+ FPL","6","6","6","70","43",0.242
13084,"General population","200%+ FPL","6","6","6","59","51",0.712
9162,"Age 62+ oversample","200%+ FPL","7 Strongly agree","7 Strongly agree","5","57","38",-0.188
10527,"Age 62+ oversample","100%-199% FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","47","49",-0.909
9410,"General population","200%+ FPL","5","6","5","61","58",0.242
11478,"General population","200%+ FPL","3","3","5","46","52",0.242
11717,"General population","200%+ FPL","4","5","4","58","53",0.242
12776,"General population","200%+ FPL","6","6","1 Strongly disagree","50","55",-0.909
8108,"General population","200%+ FPL","4","5","4","65","51",-0.188
10107,"General population","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","63","54",-0.57
12005,"Age 62+ oversample","100%-199% FPL","7 Strongly agree","5","5","57","53",-0.57
12291,"General population","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","69","59",-0.57
11718,"General population","200%+ FPL","6","4","4","54","51",0.712
7162,"General population","200%+ FPL","5","6","7 Strongly agree","40","49",-1.485
13685,"Age 62+ oversample","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","95","66",-0.188
9163,"General population","200%+ FPL","6","3","5","60","45",-0.188
10108,"Age 62+ oversample","200%+ FPL","5","5","5","70","55",1.267
12633,"General population","100%-199% FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","49","55",-1.9
8925,"General population","100%-199% FPL","5","5","7 Strongly agree","46","46",-0.57
10528,"General population","200%+ FPL","5","5","5","66","49",0.242
13974,"General population","100%-199% FPL","5","4","6","72","71",0.242
11479,"General population","200%+ FPL","5","5","4","47","40",0.242
12228,"General population","200%+ FPL","6","4","6","54","39",0.712
11818,"General population","<100% FPL","4","3","4","46","28",-1.215
8109,"General population","200%+ FPL","6","7 Strongly agree","6","60","50",-0.57
8110,"General population","200%+ FPL","3","3","6","48","31",-0.188
9164,"Age 62+ oversample","<100% FPL","5","6","6","66","58",0.242
8694,"Age 62+ oversample","200%+ FPL","6","6","6","58","42",-0.188
13597,"General population","200%+ FPL","5","4","5","65","40",-0.57
11913,"General population","100%-199% FPL","3","4","7 Strongly agree","38","64",-0.57
11062,"General population","200%+ FPL","6","6","5","82","57",1.267
10332,"General population","200%+ FPL","5","4","5","55","49",1.267
10728,"General population","<100% FPL","6","7 Strongly agree","5","43","32",-0.909
12006,"Age 62+ oversample","100%-199% FPL","5","4","5","42","21",0.242
11819,"General population","<100% FPL","4","3","7 Strongly agree","32","49",0.712
12007,"General population","200%+ FPL","6","6","5","48","47",0.712
8926,"Age 62+ oversample","200%+ FPL","6","6","5","70","55",1.267
11480,"General population","200%+ FPL","6","5","6","54","41",-0.57
10110,"General population","200%+ FPL","4","4","4","40","40",0.712
8111,"General population","100%-199% FPL","5","5","5","49","42",-0.909
12083,"General population","200%+ FPL","7 Strongly agree","6","7 Strongly agree","69","57",0.242
10889,"General population","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","77","61",0.242
11481,"Age 62+ oversample","200%+ FPL","5","4","5","49","56",-0.188
11063,"General population","200%+ FPL","7 Strongly agree","7 Strongly agree","4","75","71",0.712
11719,"General population","200%+ FPL","6","6","6","86","55",0.712
9898,"General population","200%+ FPL","4","3","5","44","32",0.712
8498,"General population","<100% FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","29","79",-1.215
12511,"General population","200%+ FPL","6","6","4","84","56",1.267
10729,"General population","200%+ FPL","4","4","4","53","45",-0.188
12593,"General population","<100% FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","41","35",-0.909
8285,"General population","100%-199% FPL","6","6","6","50","30",-0.188
11215,"General population","200%+ FPL","6","6","7 Strongly agree","50","45",0.242
10529,"Age 62+ oversample","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","64","51",0.712
10111,"General population","200%+ FPL","4","3","3","55","46",1.267
10112,"General population","<100% FPL","5","6","5","49","47",0.242
11341,"General population","<100% FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","42","25",-0.909
11482,"Age 62+ oversample","200%+ FPL","6","6","5","68","62",1.267
10730,"General population","200%+ FPL","Refused","Refused","5","50","39",0.242
11342,"General population","200%+ FPL","1 Strongly disagree","7 Strongly agree","7 Strongly agree","58","55",-0.57
9411,"Age 62+ oversample","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","76","58",0.242
8927,"General population","200%+ FPL","5","5","2","61","74",1.267
10731,"General population","100%-199% FPL","1 Strongly disagree","1 Strongly disagree","1 Strongly disagree","21","30",0.712
9165,"General population","200%+ FPL","4","5","4","50","41",-0.909
10890,"Age 62+ oversample","200%+ FPL","3","3","3","26","10",0.242
12867,"General population","<100% FPL","5","5","5","35","24",-1.485
8695,"General population","200%+ FPL","4","5","3","75","52",1.267
10333,"General population","200%+ FPL","6","6","5","55","54",-0.188
11343,"General population","200%+ FPL","6","6","6","62","59",-0.188
9166,"General population","200%+ FPL","2","4","5","49","39",-1.215
13125,"Age 62+ oversample","200%+ FPL","Refused","Refused","7 Strongly agree","95","85",0.712
9412,"General population","200%+ FPL","2","2","2","65","67",1.267
8696,"General population","200%+ FPL","7 Strongly agree","6","4","95","57",-1.9
10732,"General population","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","79","85",-0.909
10530,"Age 62+ oversample","200%+ FPL","6","7 Strongly agree","7 Strongly agree","64","63",-0.188
11344,"General population","200%+ FPL","7 Strongly agree","6","6","54","57",0.242
9413,"General population","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","51","35",0.242
13473,"General population","200%+ FPL","4","4","4","51","38",-0.909
13543,"Age 62+ oversample","100%-199% FPL","2","2","2","37","58",0.712
13426,"General population","200%+ FPL","7 Strongly agree","3","7 Strongly agree","95","57",0.712
8697,"General population","200%+ FPL","6","4","4","67","57",0.712
14103,"General population","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","53","46",-0.188
13316,"Age 62+ oversample","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","60","58",-0.57
8286,"Age 62+ oversample","200%+ FPL","4","4","4","50","42",-1.485
11064,"General population","200%+ FPL","5","4","6","48","35",0.242
10113,"Age 62+ oversample","200%+ FPL","4","4","5","44","45",-0.188
11720,"General population","<100% FPL","6","6","4","65","78",-0.188
13049,"General population","200%+ FPL","7 Strongly agree","6","6","82","65",0.242
11820,"Age 62+ oversample","200%+ FPL","1 Strongly disagree","3","6","63","44",-0.188
8499,"Age 62+ oversample","200%+ FPL","2","2","2","59","41",-1.215
12345,"Age 62+ oversample","100%-199% FPL","6","4","3","51","36",-0.57
10531,"General population","200%+ FPL","6","5","5","61","42",-1.215
9414,"General population","200%+ FPL","7 Strongly agree","6","5","86","68",1.267
8928,"General population","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","74","51",0.242
12594,"Age 62+ oversample","200%+ FPL","5","5","5","47","34",-0.57
8698,"General population","200%+ FPL","6","7 Strongly agree","7 Strongly agree","67","65",0.242
10334,"General population","200%+ FPL","7 Strongly agree","7 Strongly agree","6","64","43",0.242
10733,"General population","200%+ FPL","5","7 Strongly agree","5","56","63",-0.188
12346,"General population","200%+ FPL","7 Strongly agree","4","6","41","36",-0.188
9675,"Age 62+ oversample","<100% FPL","6","5","6","53","35",0.242
13018,"General population","<100% FPL","4","5","4","33","36",0.712
10734,"Age 62+ oversample","200%+ FPL","5","5","3","60","52",0.242
11614,"General population","200%+ FPL","6","6","6","72","57",-0.188
11483,"General population","200%+ FPL","7 Strongly agree","5","7 Strongly agree","65","48",-0.188
11345,"General population","200%+ FPL","5","4","3","73","51",0.712
8500,"General population","<100% FPL","6","6","6","55","37",-0.909
10891,"General population","200%+ FPL","6","6","7 Strongly agree","56","56",-1.485
11484,"General population","200%+ FPL","6","6","7 Strongly agree","52","42",-0.57
12084,"General population","200%+ FPL","5","4","5","43","40",-0.909
12347,"Age 62+ oversample","200%+ FPL","5","5","6","62","58",0.242
8929,"Age 62+ oversample","200%+ FPL","6","6","5","57","45",-0.57
9899,"General population","<100% FPL","5","7 Strongly agree","7 Strongly agree","25","47",-1.215
8501,"General population","<100% FPL","6","6","6","26","79",-1.215
9415,"General population","100%-199% FPL","4","3","4","14","40",-0.57
10532,"General population","200%+ FPL","6","4","6","45","48",-0.188
8112,"General population","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","38","56",-1.215
9167,"Age 62+ oversample","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","57","47",0.242
9416,"General population","200%+ FPL","4","4","4","49","65",1.267
10735,"Age 62+ oversample","100%-199% FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","65","42",0.242
12008,"General population","200%+ FPL","6","6","6","64","49",0.712
11914,"General population","200%+ FPL","7 Strongly agree","6","7 Strongly agree","72","54",0.712
10114,"General population","200%+ FPL","4","4","5","53","55",-0.909
9676,"General population","200%+ FPL","7 Strongly agree","7 Strongly agree","7 Strongly agree","88","85",0.242
7263,"General population","200%+ FPL","6","6","7 Strongly agree","61","54",0.242
10736,"General population","200%+ FPL","6","6","7 Strongly agree","72","57",0.712
10335,"General population","200%+ FPL","3","4","3","51","42",-0.909
10336,"General population","200%+ FPL","6","7 Strongly agree","7 Strongly agree","62","56",-0.188
8502,"General population","200%+ FPL","5","6","7 Strongly agree","66","66",-0.188
9900,"General population","200%+ FPL","6","3","5","62","54",0.242
